"deciderID","occasionID","choice","price_A","time_A","change_A","comfort_A","price_B","time_B","change_B","comfort_B"
119,10,"A",52.88904,2.41666666666667,0,1,66.1113,2.16666666666667,0,1
120,1,"A",53.990895,1.83333333333333,0,1,65.5603725,1.83333333333333,1,1
120,2,"A",77.12985,1.83333333333333,1,0,77.12985,1.66666666666667,1,1
120,3,"A",53.990895,1.83333333333333,0,1,77.12985,1.66666666666667,1,1
120,4,"B",77.12985,2.08333333333333,0,1,53.990895,2.08333333333333,1,0
120,5,"A",53.990895,2.08333333333333,1,0,53.990895,1.83333333333333,0,1
120,6,"B",77.12985,1.66666666666667,1,1,65.5603725,1.83333333333333,1,1
120,7,"A",77.12985,1.83333333333333,1,0,65.5603725,1.83333333333333,1,1
120,8,"A",65.5603725,1.83333333333333,1,1,77.12985,2.08333333333333,0,1
120,9,"B",53.990895,1.83333333333333,0,1,65.5603725,1.66666666666667,0,0
120,10,"B",77.12985,1.83333333333333,1,0,53.990895,2.08333333333333,1,0
120,11,"A",53.990895,1.83333333333333,0,1,53.990895,1.66666666666667,1,1
120,12,"A",53.990895,1.66666666666667,1,1,77.12985,1.83333333333333,1,0
120,13,"B",65.5603725,2.08333333333333,1,1,77.12985,1.66666666666667,1,1
120,14,"B",77.12985,2.08333333333333,0,1,65.5603725,2.08333333333333,1,1
120,15,"B",53.990895,2.08333333333333,1,0,65.5603725,1.66666666666667,0,0
121,1,"B",82.639125,2.25,0,1,82.639125,1.83333333333333,0,1
121,2,"B",99.16695,2.25,1,1,99.16695,1.83333333333333,0,2
121,3,"B",82.639125,2.08333333333333,1,2,82.639125,2.25,0,1
121,4,"A",66.1113,1.83333333333333,1,1,99.16695,1.83333333333333,0,2
121,5,"A",99.16695,1.83333333333333,0,2,82.639125,2.25,0,1
121,6,"A",99.16695,1.83333333333333,0,2,99.16695,2.08333333333333,0,1
121,7,"A",66.1113,1.83333333333333,1,1,82.639125,1.83333333333333,0,1
121,8,"B",66.1113,2.25,0,2,82.639125,1.83333333333333,0,1
121,9,"B",99.16695,1.83333333333333,0,2,66.1113,2.08333333333333,0,1
121,10,"A",66.1113,2.25,0,2,99.16695,1.83333333333333,0,2
121,11,"A",82.639125,2.08333333333333,1,2,99.16695,2.08333333333333,0,1
121,12,"B",66.1113,2.08333333333333,0,1,66.1113,1.83333333333333,1,1
121,13,"A",82.639125,1.83333333333333,0,1,66.1113,2.08333333333333,0,1
122,1,"B",59.8307265,2.13333333333333,0,1,47.820507,1.96666666666667,0,1
122,2,"A",59.8307265,2.13333333333333,0,1,47.820507,2.13333333333333,1,2
122,3,"A",71.7307605,2.13333333333333,0,1,71.7307605,1.96666666666667,1,1
122,4,"B",59.8307265,1.71666666666667,1,1,59.8307265,2.13333333333333,0,1
122,5,"B",71.7307605,2.13333333333333,0,1,59.8307265,1.71666666666667,1,1
122,6,"A",71.7307605,1.71666666666667,0,2,47.820507,2.13333333333333,1,2
122,7,"B",47.820507,2.13333333333333,1,2,59.8307265,1.71666666666667,1,1
122,8,"B",71.7307605,1.71666666666667,0,2,71.7307605,1.96666666666667,1,1
122,9,"B",59.8307265,1.96666666666667,0,2,71.7307605,2.13333333333333,0,1
122,10,"A",71.7307605,1.96666666666667,1,1,59.8307265,1.96666666666667,0,2
122,11,"B",47.820507,2.13333333333333,1,2,59.8307265,1.96666666666667,0,2
122,12,"B",71.7307605,1.71666666666667,0,2,59.8307265,1.96666666666667,0,2
123,1,"B",101.9215875,3.08333333333333,1,2,81.53727,2.83333333333333,1,1
123,2,"A",101.9215875,2.83333333333333,1,1,81.53727,2.5,1,2
123,3,"B",122.305905,3.08333333333333,1,1,101.9215875,2.5,2,1
123,4,"A",122.305905,3.08333333333333,1,1,101.9215875,3.08333333333333,1,2
123,5,"A",81.53727,3.08333333333333,2,1,101.9215875,3.08333333333333,1,2
123,6,"A",101.9215875,2.5,2,1,81.53727,3.08333333333333,2,1
123,7,"A",122.305905,2.5,1,1,81.53727,2.83333333333333,1,1
123,8,"A",101.9215875,2.5,2,1,122.305905,2.5,1,1
123,9,"B",122.305905,3.08333333333333,1,1,81.53727,2.5,1,2
123,10,"B",122.305905,2.83333333333333,2,2,81.53727,3.08333333333333,2,1
123,11,"B",81.53727,3.08333333333333,2,1,81.53727,2.5,1,2
123,12,"A",122.305905,3.08333333333333,1,1,122.305905,2.83333333333333,2,2
123,13,"A",101.9215875,3.08333333333333,1,2,122.305905,2.83333333333333,2,2
123,14,"A",81.53727,3.08333333333333,2,1,122.305905,3.08333333333333,1,1
124,1,"A",45.616797,1.83333333333333,0,1,45.616797,2,0,1
124,2,"A",54.7621935,2.16666666666667,0,1,50.1344025,1.83333333333333,1,1
124,3,"A",54.7621935,1.83333333333333,0,2,50.1344025,2,0,2
124,4,"A",54.7621935,2.16666666666667,0,1,45.616797,2.16666666666667,1,2
124,5,"A",54.7621935,1.83333333333333,0,2,54.7621935,2,1,1
124,6,"B",50.1344025,2.16666666666667,0,1,50.1344025,2,0,2
124,7,"A",50.1344025,1.83333333333333,1,1,45.616797,2.16666666666667,1,2
124,8,"B",45.616797,2,0,1,54.7621935,1.83333333333333,0,2
124,9,"A",54.7621935,2,1,1,45.616797,2.16666666666667,1,2
125,1,"A",22.0371,2.58333333333333,3,1,26.44452,2.91666666666667,3,1
125,2,"A",22.0371,2.58333333333333,3,1,26.44452,3.25,2,1
125,3,"B",22.0371,2.91666666666667,2,2,26.44452,2.91666666666667,3,1
125,4,"B",22.0371,3.25,2,1,24.24081,2.91666666666667,2,1
125,5,"A",26.44452,2.91666666666667,3,1,26.44452,2.58333333333333,2,2
125,6,"A",26.44452,2.58333333333333,2,2,24.24081,3.25,3,2
125,7,"B",22.0371,3.25,2,1,22.0371,2.58333333333333,3,1
125,8,"A",26.44452,3.25,2,1,24.24081,3.25,3,2
125,9,"B",22.0371,2.91666666666667,2,2,26.44452,3.25,2,1
125,10,"B",24.24081,2.91666666666667,2,1,22.0371,2.58333333333333,3,1
125,11,"A",26.44452,3.25,2,1,26.44452,2.58333333333333,2,2
125,12,"B",26.44452,2.91666666666667,3,1,22.0371,3.25,2,1
125,13,"B",26.44452,3.25,2,1,26.44452,2.91666666666667,3,1
125,14,"A",26.44452,2.58333333333333,2,2,22.0371,2.91666666666667,2,2
125,15,"B",24.24081,2.58333333333333,2,1,22.0371,2.58333333333333,3,1
126,1,"A",123.9586875,2.58333333333333,1,1,148.750425,2.58333333333333,2,1
126,2,"A",148.750425,2.08333333333333,1,2,148.750425,2.58333333333333,2,1
126,3,"B",123.9586875,2.58333333333333,1,1,99.16695,2.08333333333333,2,1
126,4,"B",99.16695,2.58333333333333,1,2,123.9586875,2.08333333333333,1,1
126,5,"A",148.750425,2.08333333333333,1,2,99.16695,2.58333333333333,1,2
126,6,"A",123.9586875,2.58333333333333,1,1,123.9586875,2.33333333333333,2,2
126,7,"A",99.16695,2.08333333333333,2,1,148.750425,2.08333333333333,1,2
126,8,"B",99.16695,2.58333333333333,1,2,148.750425,2.58333333333333,2,1
126,9,"A",148.750425,2.33333333333333,1,1,123.9586875,2.33333333333333,2,2
126,11,"B",123.9586875,2.08333333333333,1,1,99.16695,2.08333333333333,2,1
126,12,"B",123.9586875,2.33333333333333,2,2,148.750425,2.58333333333333,2,1
126,13,"A",148.750425,2.33333333333333,1,1,148.750425,2.08333333333333,1,2
126,14,"B",123.9586875,2.58333333333333,1,1,148.750425,2.33333333333333,1,1
126,15,"A",123.9586875,2.33333333333333,2,2,99.16695,2.58333333333333,1,2
126,16,"A",123.9586875,2.58333333333333,1,1,148.750425,2.08333333333333,1,2
127,1,"A",39.66678,1.63333333333333,0,1,52.88904,1.63333333333333,1,1
127,2,"B",52.88904,1.63333333333333,1,1,66.1113,1.63333333333333,1,0
127,3,"A",39.66678,1.46666666666667,1,0,39.66678,1.3,1,1
127,4,"B",66.1113,1.63333333333333,1,0,39.66678,1.63333333333333,0,1
127,5,"B",66.1113,1.46666666666667,0,1,39.66678,1.63333333333333,0,1
127,6,"B",66.1113,1.3,1,1,66.1113,1.63333333333333,1,0
127,7,"A",66.1113,1.46666666666667,0,1,66.1113,1.63333333333333,1,0
127,8,"A",39.66678,1.3,1,1,66.1113,1.63333333333333,1,0
127,9,"B",52.88904,1.46666666666667,1,1,39.66678,1.63333333333333,0,1
127,10,"B",39.66678,1.63333333333333,0,1,52.88904,1.3,0,0
127,11,"B",39.66678,1.46666666666667,1,0,39.66678,1.63333333333333,0,1
127,12,"A",66.1113,1.63333333333333,1,0,52.88904,1.46666666666667,1,1
127,13,"B",39.66678,1.3,1,1,66.1113,1.46666666666667,0,1
127,14,"A",52.88904,1.46666666666667,1,1,66.1113,1.3,1,1
127,15,"A",39.66678,1.46666666666667,1,0,66.1113,1.46666666666667,0,1
127,16,"A",52.88904,1.63333333333333,1,1,66.1113,1.3,1,1
128,1,"A",95.200272,3.41666666666667,1,1,95.200272,4.16666666666667,2,1
128,2,"A",111.066984,4.16666666666667,1,1,111.066984,3.41666666666667,2,2
128,3,"A",79.33356,3.75,2,1,111.066984,3.41666666666667,2,2
128,4,"A",111.066984,4.16666666666667,1,1,95.200272,3.75,1,2
128,5,"B",79.33356,3.75,2,1,95.200272,3.41666666666667,1,1
128,6,"B",95.200272,4.16666666666667,2,1,111.066984,3.75,1,1
128,7,"B",95.200272,3.75,1,2,79.33356,3.75,2,1
128,8,"B",79.33356,4.16666666666667,1,2,79.33356,3.75,2,1
128,9,"A",95.200272,4.16666666666667,2,1,95.200272,3.75,1,2
128,10,"A",111.066984,4.16666666666667,1,1,79.33356,4.16666666666667,1,2
128,11,"B",111.066984,4.16666666666667,1,1,95.200272,4.16666666666667,2,1
128,12,"B",79.33356,4.16666666666667,1,2,111.066984,3.41666666666667,2,2
128,13,"B",111.066984,3.41666666666667,2,2,95.200272,3.75,1,2
128,14,"A",79.33356,3.75,2,1,111.066984,3.75,1,1
129,1,"A",101.37066,2.75,2,1,101.37066,3.5,3,1
129,2,"B",88.1484,3.5,2,2,88.1484,3.08333333333333,3,1
129,3,"B",114.59292,3.5,2,1,101.37066,3.08333333333333,2,2
129,4,"A",101.37066,3.5,3,1,114.59292,3.5,2,1
129,5,"A",114.59292,3.08333333333333,2,1,114.59292,2.75,3,2
129,6,"A",88.1484,3.5,2,2,101.37066,2.75,2,1
129,7,"B",114.59292,3.08333333333333,2,1,101.37066,3.5,3,1
129,8,"B",114.59292,3.08333333333333,2,1,101.37066,3.08333333333333,2,2
129,9,"A",101.37066,3.5,3,1,101.37066,3.08333333333333,2,2
129,10,"B",114.59292,3.5,2,1,114.59292,2.75,3,2
130,1,"B",67.7640825,1.61666666666667,1,1,67.7640825,1.45,0,0
130,2,"B",79.774302,1.61666666666667,1,0,55.8640485,1.61666666666667,0,1
130,3,"B",55.8640485,1.86666666666667,1,0,55.8640485,1.45,1,1
130,4,"B",79.774302,1.61666666666667,1,0,55.8640485,1.86666666666667,1,0
130,5,"A",55.8640485,1.45,1,1,79.774302,1.86666666666667,0,1
130,6,"B",79.774302,1.86666666666667,0,1,79.774302,1.61666666666667,1,0
130,7,"B",67.7640825,1.86666666666667,1,1,79.774302,1.61666666666667,1,0
130,8,"B",79.774302,1.61666666666667,1,0,67.7640825,1.61666666666667,1,1
130,9,"A",55.8640485,1.45,1,1,67.7640825,1.45,0,0
130,10,"B",55.8640485,1.61666666666667,0,1,55.8640485,1.45,1,1
130,11,"B",79.774302,1.45,1,1,79.774302,1.61666666666667,1,0
130,12,"B",67.7640825,1.61666666666667,1,1,55.8640485,1.86666666666667,1,0
130,13,"B",55.8640485,1.86666666666667,1,0,55.8640485,1.61666666666667,0,1
130,14,"A",55.8640485,1.61666666666667,0,1,67.7640825,1.45,0,0
130,15,"A",79.774302,1.45,1,1,67.7640825,1.86666666666667,1,1
130,16,"B",79.774302,1.86666666666667,0,1,67.7640825,1.86666666666667,1,1
130,17,"A",67.7640825,1.45,0,0,55.8640485,1.86666666666667,1,0
131,1,"A",59.50017,3,0,1,83.300238,3,0,1
131,2,"A",83.300238,2.66666666666667,1,1,71.400204,3,1,2
131,3,"B",59.50017,3,0,1,71.400204,2.41666666666667,0,1
131,4,"B",59.50017,3,0,1,59.50017,2.41666666666667,1,1
131,5,"B",83.300238,2.66666666666667,1,1,59.50017,2.66666666666667,0,2
131,6,"B",59.50017,3,0,1,83.300238,2.41666666666667,0,2
131,7,"B",59.50017,3,0,1,71.400204,2.66666666666667,0,1
131,8,"A",71.400204,2.66666666666667,0,1,59.50017,2.66666666666667,0,2
131,9,"B",83.300238,3,0,1,83.300238,2.66666666666667,1,1
131,10,"A",83.300238,2.41666666666667,0,2,83.300238,2.66666666666667,1,1
131,11,"B",71.400204,2.66666666666667,0,1,59.50017,2.41666666666667,1,1
131,12,"B",71.400204,2.66666666666667,0,1,83.300238,2.41666666666667,0,2
131,13,"B",59.50017,3,0,1,83.300238,2.66666666666667,1,1
131,14,"B",83.300238,2.41666666666667,0,2,59.50017,2.41666666666667,1,1
131,15,"A",59.50017,2.41666666666667,1,1,71.400204,2.41666666666667,0,1
131,16,"A",71.400204,3,1,2,83.300238,3,0,1
132,1,"B",59.50017,1.66666666666667,1,1,59.50017,1.5,0,1
132,2,"B",99.16695,1.83333333333333,0,1,59.50017,1.83333333333333,1,0
132,3,"A",59.50017,1.83333333333333,1,0,59.50017,1.5,0,1
132,4,"A",79.33356,1.83333333333333,1,1,99.16695,1.83333333333333,0,1
132,5,"B",79.33356,1.66666666666667,0,0,59.50017,1.83333333333333,1,0
132,6,"B",79.33356,1.5,1,1,59.50017,1.66666666666667,1,1
132,7,"A",99.16695,1.5,1,0,99.16695,1.83333333333333,0,1
132,8,"B",59.50017,1.5,0,1,79.33356,1.66666666666667,0,0
132,9,"B",99.16695,1.5,1,0,59.50017,1.83333333333333,1,0
132,10,"B",99.16695,1.66666666666667,1,1,79.33356,1.83333333333333,1,1
132,11,"B",99.16695,1.5,1,0,59.50017,1.66666666666667,1,1
132,12,"B",79.33356,1.5,1,1,99.16695,1.5,1,0
132,13,"A",99.16695,1.83333333333333,0,1,99.16695,1.66666666666667,1,1
133,1,"A",74.92614,1.25,0,1,88.1484,1.41666666666667,0,1
133,2,"B",61.70388,1.41666666666667,0,1,61.70388,1.58333333333333,0,0
133,3,"A",61.70388,1.41666666666667,0,1,88.1484,1.25,0,0
133,4,"A",74.92614,1.41666666666667,0,0,74.92614,1.25,0,1
133,5,"A",74.92614,1.41666666666667,0,0,61.70388,1.58333333333333,0,0
133,6,"B",61.70388,1.41666666666667,0,1,74.92614,1.25,0,1
133,7,"B",61.70388,1.25,0,1,74.92614,1.41666666666667,0,0
133,8,"B",61.70388,1.25,0,1,61.70388,1.58333333333333,0,0
133,9,"A",74.92614,1.58333333333333,0,1,88.1484,1.41666666666667,0,1
133,10,"A",88.1484,1.25,0,0,74.92614,1.58333333333333,0,1
134,1,"B",110.1855,2.41666666666667,1,0,99.16695,2.08333333333333,0,0
134,2,"A",88.1484,2.41666666666667,0,1,110.1855,2.41666666666667,1,0
134,3,"A",110.1855,1.83333333333333,0,1,99.16695,2.41666666666667,1,1
134,4,"A",88.1484,2.41666666666667,0,1,99.16695,1.83333333333333,1,1
134,5,"B",110.1855,1.83333333333333,0,1,99.16695,1.83333333333333,1,1
134,6,"A",110.1855,1.83333333333333,0,1,110.1855,2.41666666666667,1,0
134,7,"A",88.1484,2.08333333333333,1,1,88.1484,2.41666666666667,0,1
134,8,"B",99.16695,2.41666666666667,1,1,110.1855,2.41666666666667,1,0
134,9,"B",88.1484,2.08333333333333,1,1,99.16695,2.08333333333333,0,0
134,10,"A",88.1484,1.83333333333333,1,0,99.16695,2.08333333333333,0,0
134,11,"B",110.1855,2.08333333333333,1,1,99.16695,2.41666666666667,1,1
135,1,"B",58.618686,2.16666666666667,1,1,58.618686,1.91666666666667,0,0
135,2,"B",83.74098,2.16666666666667,1,0,71.179833,1.91666666666667,1,1
135,3,"A",58.618686,2.16666666666667,1,1,83.74098,2.16666666666667,1,0
135,4,"B",71.179833,1.91666666666667,1,1,58.618686,2.16666666666667,1,1
135,5,"B",71.179833,2.16666666666667,0,1,71.179833,1.91666666666667,1,1
135,6,"B",83.74098,1.58333333333333,0,1,58.618686,1.58333333333333,1,1
135,7,"A",71.179833,2.16666666666667,0,1,83.74098,1.58333333333333,0,1
135,8,"A",71.179833,2.16666666666667,0,1,83.74098,2.16666666666667,1,0
135,9,"B",83.74098,1.91666666666667,1,1,83.74098,2.16666666666667,1,0
135,10,"B",58.618686,1.91666666666667,0,0,58.618686,1.58333333333333,1,1
135,11,"B",71.179833,1.58333333333333,1,0,58.618686,1.91666666666667,0,0
135,12,"A",83.74098,1.58333333333333,0,1,83.74098,2.16666666666667,1,0
135,13,"B",71.179833,1.58333333333333,1,0,58.618686,2.16666666666667,1,1
136,1,"A",93.657675,2.5,0,0,110.1855,2.75,0,1
136,2,"B",110.1855,2.75,0,1,110.1855,2.33333333333333,1,0
136,3,"A",77.12985,2.75,1,0,77.12985,2.33333333333333,0,1
136,4,"B",110.1855,2.75,0,1,93.657675,2.75,1,1
136,5,"B",93.657675,2.5,0,0,77.12985,2.75,1,0
136,6,"A",93.657675,2.75,1,1,110.1855,2.5,1,1
136,7,"A",93.657675,2.75,1,1,110.1855,2.33333333333333,1,0
136,8,"A",93.657675,2.5,0,0,77.12985,2.5,1,1
136,9,"B",77.12985,2.33333333333333,0,1,93.657675,2.5,0,0
136,10,"A",77.12985,2.5,1,1,93.657675,2.33333333333333,1,1
136,11,"A",110.1855,2.75,0,1,110.1855,2.5,1,1
137,1,"A",77.12985,1.58333333333333,0,1,77.12985,1.75,0,1
137,2,"A",46.27791,1.75,0,1,77.12985,2,0,0
137,3,"B",61.70388,1.58333333333333,0,1,61.70388,1.75,0,0
137,4,"A",61.70388,1.75,0,0,46.27791,2,0,1
137,5,"A",46.27791,1.75,0,1,61.70388,1.58333333333333,0,1
137,6,"A",61.70388,1.58333333333333,0,1,46.27791,2,0,1
137,7,"B",61.70388,2,0,1,77.12985,1.75,0,1
137,8,"A",46.27791,2,0,1,77.12985,2,0,0
137,9,"A",77.12985,1.58333333333333,0,1,77.12985,2,0,0
137,10,"B",46.27791,2,0,1,77.12985,1.75,0,1
137,11,"A",46.27791,1.75,0,1,61.70388,1.75,0,0
137,12,"B",77.12985,2,0,0,61.70388,2,0,1
138,1,"A",59.50017,2.08333333333333,1,1,79.33356,2.33333333333333,1,1
138,2,"B",59.50017,1.75,2,1,79.33356,1.75,0,1
138,3,"A",99.16695,2.08333333333333,0,1,79.33356,2.33333333333333,1,1
138,4,"A",79.33356,2.08333333333333,2,0,59.50017,1.75,2,1
138,5,"A",59.50017,1.75,2,1,79.33356,2.33333333333333,1,1
138,6,"B",59.50017,2.08333333333333,1,1,59.50017,2.33333333333333,0,0
138,7,"A",59.50017,1.75,2,1,99.16695,2.08333333333333,0,1
138,8,"B",99.16695,1.75,1,0,59.50017,1.75,2,1
138,9,"A",59.50017,2.33333333333333,0,0,79.33356,2.08333333333333,2,0
138,10,"A",99.16695,1.75,1,0,99.16695,2.08333333333333,0,1
138,11,"A",59.50017,2.08333333333333,1,1,59.50017,1.75,2,1
138,12,"A",59.50017,2.33333333333333,0,0,79.33356,1.75,0,1
138,13,"B",79.33356,1.75,0,1,79.33356,2.08333333333333,2,0
138,14,"A",79.33356,1.75,0,1,59.50017,2.08333333333333,1,1
139,1,"A",53.990895,1.61666666666667,0,1,65.5603725,1.61666666666667,1,1
139,2,"A",65.5603725,1.61666666666667,1,1,77.12985,1.61666666666667,1,0
139,3,"A",65.5603725,1.61666666666667,1,1,65.5603725,1.86666666666667,0,0
139,4,"B",65.5603725,1.86666666666667,0,0,53.990895,1.86666666666667,1,1
139,5,"B",77.12985,2.2,0,1,53.990895,2.2,1,0
139,6,"A",77.12985,1.61666666666667,1,0,77.12985,2.2,0,1
139,7,"A",53.990895,1.61666666666667,0,1,53.990895,2.2,1,0
139,8,"A",77.12985,1.86666666666667,1,1,77.12985,2.2,0,1
139,9,"A",53.990895,1.86666666666667,1,1,77.12985,1.61666666666667,1,0
139,10,"A",53.990895,2.2,1,0,65.5603725,1.61666666666667,1,1
139,11,"A",65.5603725,2.2,1,1,77.12985,1.86666666666667,1,1
139,12,"B",65.5603725,2.2,1,1,77.12985,1.61666666666667,1,0
139,13,"B",65.5603725,1.61666666666667,1,1,53.990895,1.86666666666667,1,1
139,14,"A",65.5603725,1.86666666666667,0,0,77.12985,1.61666666666667,1,0
139,15,"B",53.990895,2.2,1,0,53.990895,1.86666666666667,1,1
140,1,"B",64.6788885,2,0,1,53.2195965,1.83333333333333,0,1
140,2,"A",53.2195965,1.83333333333333,0,1,64.6788885,1.83333333333333,0,0
140,3,"A",53.2195965,2,0,0,53.2195965,1.83333333333333,0,1
140,4,"B",53.2195965,2,0,0,53.2195965,1.58333333333333,0,1
140,5,"A",53.2195965,1.83333333333333,0,1,76.027995,1.58333333333333,0,0
140,6,"B",76.027995,1.83333333333333,0,1,64.6788885,2,0,1
140,7,"B",76.027995,1.58333333333333,0,0,64.6788885,2,0,1
140,8,"B",64.6788885,1.58333333333333,0,1,64.6788885,1.83333333333333,0,0
141,1,"A",52.88904,1.91666666666667,0,0,88.1484,1.91666666666667,1,1
141,2,"A",70.51872,1.5,0,1,88.1484,1.5,1,0
141,3,"A",70.51872,1.66666666666667,1,0,88.1484,1.66666666666667,0,1
141,4,"B",88.1484,1.66666666666667,0,1,70.51872,1.91666666666667,1,1
141,5,"A",52.88904,1.66666666666667,1,1,70.51872,1.5,0,1
141,6,"B",70.51872,1.66666666666667,1,0,52.88904,1.91666666666667,0,0
141,7,"B",88.1484,1.5,1,0,70.51872,1.66666666666667,1,0
141,8,"A",52.88904,1.91666666666667,0,0,70.51872,1.5,0,1
141,9,"B",70.51872,1.66666666666667,1,0,70.51872,1.5,0,1
141,10,"B",88.1484,1.5,1,0,70.51872,1.91666666666667,1,1
141,11,"A",52.88904,1.66666666666667,1,1,52.88904,1.91666666666667,0,0
141,12,"A",88.1484,1.5,1,0,88.1484,1.66666666666667,0,1
142,1,"A",52.88904,1.41666666666667,0,1,70.51872,1.41666666666667,1,1
142,2,"B",88.1484,1.41666666666667,1,0,52.88904,1.33333333333333,1,1
142,3,"B",88.1484,1.16666666666667,0,1,70.51872,1.33333333333333,0,0
142,4,"A",70.51872,1.16666666666667,1,1,88.1484,1.41666666666667,1,0
142,5,"A",70.51872,1.41666666666667,1,1,88.1484,1.16666666666667,0,1
142,6,"A",70.51872,1.41666666666667,1,1,88.1484,1.41666666666667,1,0
142,7,"A",88.1484,1.41666666666667,1,0,88.1484,1.33333333333333,1,1
142,8,"B",70.51872,1.33333333333333,0,0,52.88904,1.33333333333333,1,1
142,9,"B",52.88904,1.33333333333333,1,1,52.88904,1.41666666666667,0,1
142,10,"A",88.1484,1.41666666666667,1,0,88.1484,1.16666666666667,0,1
142,11,"B",70.51872,1.16666666666667,1,1,52.88904,1.33333333333333,1,1
142,12,"A",70.51872,1.33333333333333,0,0,70.51872,1.16666666666667,1,1
142,13,"A",52.88904,1.16666666666667,1,0,52.88904,1.41666666666667,0,1
143,1,"A",44.0742,1.91666666666667,1,1,55.09275,2.08333333333333,1,1
143,2,"A",33.05565,2.33333333333333,0,1,55.09275,2.08333333333333,1,1
143,3,"A",33.05565,1.91666666666667,1,0,33.05565,2.33333333333333,0,1
143,4,"B",55.09275,2.33333333333333,1,0,44.0742,2.33333333333333,1,1
143,5,"B",44.0742,1.91666666666667,1,1,44.0742,2.08333333333333,0,0
143,6,"A",33.05565,1.91666666666667,1,0,44.0742,2.08333333333333,0,0
143,7,"B",55.09275,1.91666666666667,0,1,33.05565,1.91666666666667,1,0
143,8,"A",33.05565,2.33333333333333,0,1,44.0742,1.91666666666667,1,1
143,9,"B",33.05565,2.08333333333333,1,1,44.0742,2.08333333333333,0,0
143,10,"B",44.0742,2.33333333333333,1,1,55.09275,1.91666666666667,0,1
143,11,"A",44.0742,1.91666666666667,1,1,55.09275,1.91666666666667,0,1
143,12,"B",44.0742,1.91666666666667,1,1,33.05565,2.08333333333333,1,1
143,13,"A",55.09275,2.08333333333333,1,1,55.09275,2.33333333333333,1,0
143,14,"A",33.05565,2.08333333333333,1,1,33.05565,2.33333333333333,0,1
143,15,"B",55.09275,2.08333333333333,1,1,44.0742,2.33333333333333,1,1
144,1,"A",30.85194,1.75,1,0,30.85194,2,2,1
144,2,"B",30.85194,1.58333333333333,0,1,21.596358,1.58333333333333,2,0
144,3,"B",30.85194,1.58333333333333,0,1,21.596358,2,1,1
144,4,"B",26.224149,1.58333333333333,1,1,30.85194,1.58333333333333,0,1
144,5,"B",30.85194,1.75,1,0,30.85194,1.58333333333333,0,1
144,6,"B",21.596358,1.58333333333333,2,0,26.224149,2,0,0
144,7,"A",26.224149,1.75,2,1,30.85194,1.75,1,0
144,8,"B",21.596358,2,1,1,21.596358,1.58333333333333,2,0
144,9,"B",26.224149,2,0,0,21.596358,1.75,0,1
145,1,"B",116.355888,2.45,1,2,105.77808,2.45,1,1
145,2,"B",105.77808,2.2,2,2,105.77808,2.45,1,1
145,3,"A",126.933696,2.45,2,1,126.933696,2.7,1,2
145,4,"A",105.77808,2.2,2,2,116.355888,2.45,1,2
145,5,"B",126.933696,2.2,1,1,105.77808,2.45,1,1
145,6,"B",116.355888,2.45,1,2,105.77808,2.7,1,1
145,7,"A",105.77808,2.45,1,1,116.355888,2.2,1,1
145,8,"A",116.355888,2.7,2,1,126.933696,2.7,1,2
145,9,"B",126.933696,2.2,1,1,105.77808,2.2,2,2
145,10,"A",105.77808,2.7,1,1,126.933696,2.2,1,1
145,11,"B",116.355888,2.7,2,1,126.933696,2.2,1,1
145,12,"A",126.933696,2.2,1,1,116.355888,2.45,1,2
145,13,"B",105.77808,2.7,1,1,116.355888,2.2,1,1
145,14,"B",105.77808,2.7,1,1,105.77808,2.2,2,2
145,15,"B",116.355888,2.45,1,2,116.355888,2.7,2,1
145,16,"A",126.933696,2.45,2,1,116.355888,2.7,2,1
145,17,"B",116.355888,2.2,1,1,105.77808,2.2,2,2
146,1,"B",70.51872,2.08333333333333,2,1,42.311232,2.08333333333333,0,1
146,2,"A",56.414976,2.08333333333333,1,0,42.311232,2.5,2,0
146,3,"A",56.414976,2.25,2,1,42.311232,2.5,2,0
146,4,"A",70.51872,2.08333333333333,2,1,70.51872,2.5,1,1
146,5,"A",70.51872,2.08333333333333,2,1,42.311232,2.5,2,0
146,6,"B",42.311232,2.25,1,1,56.414976,2.08333333333333,1,0
146,7,"B",70.51872,2.5,1,1,42.311232,2.5,2,0
146,8,"A",42.311232,2.08333333333333,0,1,70.51872,2.25,0,0
146,9,"A",56.414976,2.08333333333333,1,0,70.51872,2.25,0,0
146,10,"A",42.311232,2.25,1,1,56.414976,2.5,0,1
146,11,"A",56.414976,2.25,2,1,70.51872,2.25,0,0
146,12,"A",70.51872,2.08333333333333,2,1,56.414976,2.25,2,1
146,13,"B",56.414976,2.5,0,1,56.414976,2.25,2,1
146,14,"A",56.414976,2.08333333333333,1,0,42.311232,2.08333333333333,0,1
146,15,"B",42.311232,2.5,2,0,70.51872,2.25,0,0
146,16,"A",70.51872,2.25,0,0,56.414976,2.5,0,1
146,17,"B",42.311232,2.25,1,1,70.51872,2.08333333333333,2,1
146,18,"B",56.414976,2.5,0,1,42.311232,2.5,2,0
147,1,"B",84.842835,2.61666666666667,1,2,77.12985,2.11666666666667,1,1
147,2,"A",77.12985,2.36666666666667,0,2,92.55582,2.36666666666667,1,1
147,3,"A",77.12985,2.11666666666667,1,1,92.55582,2.61666666666667,0,1
147,4,"B",84.842835,2.11666666666667,0,1,77.12985,2.11666666666667,1,1
